,coID,sales,inventory,strata_1,strata_2,strata_3
4144,4792,44632.83617,18477.15285,1,3,1
4145,2561,44662.50495,134513.608,1,3,1
4146,1466,44690.50006,250250.1483,1,3,1
4147,2855,44709.74898,103870.5694,1,3,1
4148,7351,44718.12172,18208.81401,1,3,1
4149,2284,44732.42073,328516.0467,1,3,1
4150,7220,44775.07639,13991.78264,1,3,1
4151,3015,44779.46148,32658.7866,1,3,1
4152,4542,44808.32018,87077.86396,1,3,1
4153,9351,44826.75037,19811.23008,1,3,1
4154,3018,44845.22201,70150.63789,1,3,1
4155,7588,44850.83308,18551.63088,1,3,1
4156,2253,44879.35395,300145.1518,1,3,1
4157,7288,44883.04299,18042.17915,1,3,1
4158,3741,45087.67525,82512.03221,1,3,1
4159,6012,45110.46112,23034.44068,1,3,1
4160,7863,45153.11016,21346.79599,1,3,1
4161,7913,45163.22664,23943.01238,1,3,1
4162,1155,45177.42336,59180.46389,1,3,1
4163,7902,45187.54144,23058.66802,1,3,1
4164,4891,45192.4774,54188.38217,1,3,1
4165,4312,45233.92438,78148.88267,1,3,1
4166,7599,45245.51504,19555.43531,1,3,1
4167,2367,45255.91665,200171.8156,1,3,1
4168,3895,45285.01683,82127.03453,1,3,1
4169,3751,45290.79937,83058.46158,1,3,1
4170,6082,45321.36727,23498.68654,1,3,1
4171,7450,45324.37987,17830.35624,1,3,1
4172,5986,45347.17768,21659.08662,1,3,1
4173,7325,45348.74579,16700.02359,1,3,1
4174,6053,45356.20018,21232.93825,1,3,1
4175,8295,45389.14431,28927.64541,1,3,1
4176,8597,45401.70663,34715.81428,1,3,1
4177,2178,45454.5919,223519.457,1,3,1
4178,7354,45479.29629,24108.68067,1,3,1
4179,5417,45569.47499,48965.07818,1,3,1
4180,2681,45630.79844,36166.45965,1,3,1
4181,7308,45634.60409,21316.39939,1,3,1
4182,3605,45636.90273,78176.17808,1,3,1
4183,4920,45658.22699,71072.87878,1,3,1
4184,1901,45670.21721,279204.072,1,3,1
4185,9296,45699.72081,15828.70054,1,3,1
4186,3064,45710.22328,85743.83107,1,3,1
4187,3549,45734.88518,71075.8853,1,3,1
4188,3411,45746.51974,81302.11223,1,3,1
4189,7438,45749.05859,18172.54363,1,3,1
4190,1532,45759.41476,310876.3187,1,3,1
4191,3239,45765.18622,2892.972179,1,3,1
4192,3444,45794.48735,77059.92104,1,3,1
4193,2483,45856.44674,133058.4778,1,3,1
4194,5671,45857.28771,53482.78219,1,3,1
4195,9329,45911.20026,8218.13152,1,3,1
4196,5183,45925.66233,29672.91158,1,3,1
4197,2627,45938.68936,91501.25397,1,3,1
4198,4993,46016.18684,24288.85792,1,3,1
4199,2806,46031.54883,119266.5581,1,3,1
4200,7406,46036.14014,25114.75463,1,3,1
4201,9386,46053.45824,20877.53823,1,3,1
4202,3397,46084.26737,81074.9625,1,3,1
4203,1303,46087.1572,16101.71303,1,3,1
4204,4894,46093.5547,68502.26241,1,3,1
4205,3155,46105.33831,124133.1915,1,3,1
4206,5513,46150.37736,85813.94183,1,3,1
4207,3278,46152.04275,158747.336,1,3,1
4208,4618,46172.68254,74986.65461,1,3,2
4209,1357,46193.52989,117351.735,1,3,2
4210,5370,46208.4206,32799.34999,1,3,2
4211,6062,46210.76923,24088.4839,1,3,2
4212,7297,46254.36969,19340.33509,1,3,2
4213,9093,46259.05779,1712.60797,1,3,2
4214,2513,46265.48817,133311.4153,1,3,2
4215,5643,46269.59579,38188.12831,1,3,2
4216,5045,46270.77649,56891.31228,1,3,2
4217,3486,46285.11221,70588.86345,1,3,2
4218,3284,46387.44272,104833.839,1,3,2
4219,3962,46400.28448,70582.67139,1,3,2
4220,9624,46464.40066,26001.1037,1,3,2
4221,2467,46520.31772,127854.9447,1,3,2
4222,2268,46550.14971,259562.9614,1,3,2
4223,5594,46583.72999,53802.92201,1,3,2
4224,2782,46584.78248,95721.36701,1,3,2
4225,5317,46608.80104,62525.06424,1,3,2
4226,4933,46618.69623,42468.11985,1,3,2
4227,7290,46629.39003,22945.81356,1,3,2
4228,2431,46702.72283,130917.6368,1,3,2
4229,7225,46721.50429,24523.04289,1,3,2
4230,9069,46768.47391,12066.14322,1,3,2
4231,4979,46771.1633,24511.48516,1,3,2
4232,9710,46793.29297,23266.70726,1,3,2
4233,4987,46794.89052,67337.86342,1,3,2
4234,4852,46804.73416,56146.23684,1,3,2
4235,3289,46810.78176,117298.5649,1,3,2
4236,3832,46811.96436,71315.34196,1,3,2
4237,3483,46813.25621,82461.46834,1,3,2
4238,2376,46825.53461,137469.8504,1,3,2
4239,9693,46827.86034,26097.94302,1,3,2
4240,5055,46833.07851,59157.38201,1,3,2
4241,3871,46852.47756,80313.69305,1,3,2
4242,7318,46873.77573,20669.73556,1,3,2
4243,3053,46890.30816,49471.48926,1,3,2
4244,3920,46914.07658,79388.95403,1,3,2
4245,9238,46948.15847,8319.055029,1,3,2
4246,3007,46964.68833,76480.49544,1,3,2
4247,3945,46971.76831,74356.50068,1,3,2
4248,5366,46989.56335,43821.85216,1,3,2
4249,9173,46990.01501,36938.13354,1,3,2
4250,5240,47064.67923,80244.2907,1,3,2
4251,7315,47080.3216,18625.78492,1,3,2
4252,2714,47126.26176,117564.7993,1,3,2
4253,6477,47141.00022,17087.21287,1,3,2
4254,5010,47192.40934,71048.89018,1,3,2
4255,7336,47256.57537,18644.6758,1,3,2
4256,9155,47312.11368,10527.47298,1,3,2
4257,4913,47327.89072,23844.31599,1,3,2
4258,4992,47343.72874,44106.37583,1,3,2
4259,1833,47372.11847,290793.0028,1,3,2
4260,6561,47396.5562,23254.2994,1,3,2
4261,4220,47399.70251,75045.58397,1,3,2
4262,5086,47460.59607,63488.78499,1,3,2
4263,5017,47470.00636,69269.17522,1,3,2
4264,7200,47492.17806,21979.8034,1,3,2
4265,4914,47513.78239,73784.90106,1,3,2
4266,2514,47521.55828,152945.8219,1,3,2
4267,5369,47574.23451,60533.43348,1,3,2
4268,1335,47580.97557,4154.516019,1,3,2
4269,7357,47582.5165,19225.97623,1,3,2
4270,5219,47582.59893,59247.02232,1,3,2
4271,7411,47602.71358,24332.72093,1,3,2
4272,4632,47605.28566,18755.23949,1,3,2
4273,5310,47624.7589,56115.70915,1,3,2
4274,3402,47636.07038,75653.41894,1,3,2
4275,7464,47651.08378,14959.88191,1,3,2
4276,2272,47681.77576,485222.8447,1,3,2
4277,5411,47747.9821,19091.45988,1,3,2
4278,3006,47763.35143,67391.63354,1,3,2
4279,4199,47786.3125,77588.83869,1,3,2
4280,3415,47837.60375,87430.64538,1,3,2
4281,3757,47852.93351,75975.16899,1,3,2
4282,4755,47869.29107,41101.41503,1,3,2
4283,7334,47941.35801,17858.46078,1,3,2
4284,3395,48015.05894,80346.76544,1,3,2
4285,2173,48042.70017,203113.9607,2,4,2
4286,2049,48086.75227,101000.928,2,4,2
4287,9145,48100.69012,16133.11243,2,4,2
4288,5012,48155.31496,6445.073042,2,4,2
4289,2180,48181.53626,149157.4483,2,4,2
4290,2005,48191.70324,232381.1253,2,4,2
4291,5331,48213.68614,43727.7937,2,4,2
4292,3661,48261.18946,84435.31149,2,4,2
4293,3921,48318.61792,80189.69746,2,4,2
4294,3171,48326.67429,127763.6681,2,4,2
4295,4695,48336.74758,57732.51567,2,4,2
4296,7329,48357.50484,20530.29955,2,4,2
4297,4206,48376.67486,80553.09191,2,4,2
4298,4789,48380.81864,51910.36233,2,4,2
4299,2784,48453.12177,159844.095,2,4,2
4300,3335,48475.80225,125926.5632,2,4,2
4301,9274,48480.32526,25858.53796,2,4,2
4302,4533,48497.13141,13757.72109,2,4,2
4303,2626,48512.84928,67154.87235,2,4,2
4304,4999,48523.7423,67546.24962,2,4,2
4305,5302,48545.89484,89721.92526,2,4,2
4306,5621,48564.61334,27361.62116,2,4,2
4307,34,48566.06205,266768.9963,2,4,2
4308,4752,48578.31334,49889.35916,2,4,2
4309,9626,48597.57342,24273.18797,2,4,2
4310,5412,48645.79758,59348.77125,2,4,2
4311,3032,48645.85316,28721.33427,2,4,2
4312,2848,48653.34807,128924.5966,2,4,2
4313,5367,48690.9831,58534.5504,2,4,2
4314,7216,48716.69893,19680.66166,2,4,2
4315,7342,48766.74438,24085.16041,2,4,2
4316,2548,48780.11054,119352.755,2,4,2
4317,5227,48804.18155,72633.20625,2,4,2
4318,5454,48837.94664,60856.3245,2,4,2
4319,5722,48843.66856,59613.38798,2,4,2
4320,4246,48887.97768,76780.66462,2,4,2
4321,5627,48912.21482,83350.88221,2,4,2
4322,3138,48922.60137,140721.3522,2,4,2
4323,5604,48999.99217,20074.93003,2,4,2
4324,4258,49034.64809,74286.85739,2,4,2
4325,3264,49037.82932,58240.55876,2,4,2
4326,5114,49143.87402,46667.36624,2,4,2
4327,7206,49149.43326,18723.73745,2,4,2
4328,4905,49161.04389,82077.19565,2,4,2
4329,3493,49171.10323,82955.08513,2,4,2
4330,3720,49176.74832,77803.18573,2,4,2
4331,3035,49191.23601,118833.3557,2,4,2
4332,7420,49210.016,18860.69545,2,4,2
4333,2640,49211.77907,3972.417965,2,4,2
4334,1849,49288.705,325922.4937,2,4,2
4335,7360,49303.63726,15973.43188,2,4,2
4336,3733,49320.68217,85933.35618,2,4,2
4337,7478,49378.70014,20052.5244,2,4,2
4338,5081,49384.66234,39464.26391,2,4,2
4339,5276,49471.87296,35417.15851,2,4,2
4340,735,49489.94033,224113.5439,2,4,2
4341,7499,49501.168,21972.75889,2,4,2
4342,4895,49511.98591,79523.50348,2,4,2
4343,3221,49676.40201,59416.83333,2,4,2
4344,2716,49716.99552,118600.7446,2,4,2
4345,5483,49729.1814,56175.05663,2,4,2
4346,3769,49740.28539,75071.2255,2,4,2
4347,3812,49761.66708,76271.86854,2,4,2
4348,2878,49765.81481,139154.8884,2,4,2
4349,3503,49837.39515,79916.81653,2,4,2
4350,7221,49863.12245,19236.43949,2,4,2
4351,4833,49868.28276,84254.20916,2,4,2
4352,5395,49873.20561,64327.31718,2,4,2
4353,2935,49884.85575,72797.90516,2,4,2
4354,4733,49886.02528,97380.35769,2,4,2
4355,297,49886.99645,401014.204,2,4,2
4356,7198,49906.91879,18958.97252,2,4,2
4357,5668,49908.36352,74588.48973,2,4,2
4358,3023,49922.14188,4027.610541,2,4,2
4359,2809,49944.5511,153873.8745,2,4,2
4360,3873,49964.59519,69653.38985,2,4,2
4361,3087,49986.04709,114809.0305,2,4,2
4362,2658,50060.38044,89469.59034,2,4,2
4363,2691,50100.4186,14046.36885,2,4,2
4364,4726,50126.22144,46197.12361,2,4,2
4365,7367,50147.91038,14120.74818,2,4,2
4366,5015,50197.49499,74537.22068,2,4,2
4367,3965,50200.71959,82340.7423,2,4,2
4368,6783,50252.33684,21708.08558,2,4,2
4369,5130,50311.33652,26015.14398,2,4,2
4370,3082,50322.57961,111946.4088,2,4,2
4371,4513,50353.21668,44726.24335,2,4,2
4372,4566,50402.03473,58134.44204,2,4,2
4373,9034,50420.01486,24677.76406,2,4,2
4374,7394,50433.60248,18351.96272,2,4,2
4375,5031,50486.18082,68681.53076,2,4,2
4376,5022,50497.24044,22557.46302,2,4,2
4377,3824,50550.71731,81130.13577,2,4,2
4378,2624,50649.63966,72443.12196,2,4,2
4379,3613,50662.99166,77486.0524,2,4,2
4380,5616,50678.58324,51879.73684,2,4,2
4381,4746,50688.14938,15120.38772,2,4,2
4382,3754,50700.32189,81657.2356,2,4,2
4383,7439,50729.49646,26342.52198,2,4,2
4384,3111,50798.74141,140044.0433,2,4,2
4385,4266,50798.82702,81329.46465,2,4,2
4386,3593,50811.92187,78026.74862,2,4,2
4387,5127,50843.84813,64128.04987,2,4,2
4388,5001,50884.81086,63651.2334,2,4,2
4389,3764,50917.78915,82162.22074,2,4,2
4390,3302,50940.0608,103655.3627,2,4,2
4391,7425,50946.36124,21523.20715,2,4,2
4392,5273,50956.921,64654.78864,2,4,2
4393,3825,50966.72751,81331.99329,2,4,2
4394,3563,50986.41239,80405.99822,2,4,2
4395,2719,51002.40717,140453.4268,2,4,2
4396,5003,51007.59455,40335.20653,2,4,2
4397,2663,51008.96264,164307.0685,2,4,2
4398,3803,51076.82686,78583.75372,2,4,2
4399,1963,51088.35101,396319.1198,2,4,2
4400,4287,51169.42296,69516.92916,2,4,2
4401,3074,51197.35787,69791.09691,2,4,2
4402,4279,51210.82732,87458.74476,2,4,2
4403,5491,51226.53288,58623.5555,2,4,2
4404,4316,51226.71256,78631.04237,2,4,2
4405,2522,51227.25157,128216.2441,2,4,2
4406,2643,51232.49669,87141.5603,2,4,2
4407,7301,51248.66797,18750.71819,2,4,2
4408,3958,51313.83611,82246.51656,2,4,2
4409,5638,51317.12099,55573.75622,2,4,2
4410,5449,51343.24953,51090.16685,2,4,2
4411,5150,51380.63079,50237.60905,2,4,2
4412,3618,51382.23592,75194.57782,2,4,2
4413,3254,51391.05256,15536.60632,2,4,2
4414,3361,51428.10107,123819.7277,2,4,2
4415,4298,51439.36278,78816.61056,2,4,2
4416,4615,51477.2794,61211.98167,2,4,2
4417,5709,51481.80395,37096.16852,2,4,2
4418,6828,51508.31222,32400.49946,2,4,2
4419,3727,51526.83137,86706.73535,2,4,2
4420,5528,51534.40424,68780.74615,2,4,2
4421,7487,51569.09009,15304.81262,2,4,2
4422,4970,51587.56715,56129.98165,2,4,2
4423,4587,51606.37311,24435.47665,2,4,2
4424,2766,51619.72319,128532.5093,2,4,2
4425,4649,51636.40315,70968.52598,2,4,2
4426,3982,51717.57471,82929.04313,2,4,2
4427,7356,51721.32472,21695.09741,2,4,2
4428,3368,51722.48185,131846.1988,2,4,2
4429,4806,51732.91092,53006.37366,2,4,2
4430,3418,51770.32247,78551.04847,2,4,2
4431,2458,51783.92126,120636.5859,2,4,2
4432,3858,51791.81021,82448.24373,2,4,2
4433,3208,51803.66345,9587.587165,2,4,2
4434,5423,51823.37248,74912.31172,2,4,2
4435,3630,51834.44974,75794.85375,2,4,2
4436,5715,51867.46888,62236.70588,2,4,2
4437,3178,51885.26045,120360.1897,2,4,2
4438,7459,51922.86045,19909.06734,2,4,2
4439,5269,51925.10041,32671.48036,2,4,2
4440,5442,51969.6993,49793.47146,2,4,2
4441,2110,51977.26372,46629.74443,2,4,2
4442,2605,51997.74138,7556.724841,2,4,2
4443,2711,52018.80514,143079.4581,2,4,2
4444,5552,52057.08062,74324.88886,2,4,2
4445,5096,52088.50953,53969.92507,2,4,2
4446,2613,52108.08332,17612.78341,2,4,2
4447,3207,52161.37912,86767.28988,2,4,2
4448,2676,52168.78271,51375.80576,2,4,2
4449,3512,52187.02091,74973.00367,2,4,2
4450,3318,52213.40514,124846.0278,2,4,2
4451,5455,52227.4449,75326.94522,2,4,2
4452,7330,52239.14883,21993.20093,2,4,2
4453,3494,52243.01421,78810.46919,2,4,2
4454,5450,52258.30576,69218.85699,2,4,2
4455,4578,52275.89643,65580.9932,2,4,2
4456,3674,52284.39114,78773.0488,2,4,2
4457,2350,52324.12367,65159.36976,2,4,2
4458,3117,52358.86886,152001.102,2,4,2
4459,7517,52359.17308,17967.03469,2,4,2
4460,32,52384.553,167023.3822,2,4,2
4461,2788,52416.92175,153156.0788,2,4,2
4462,3156,52421.74005,147579.5633,2,4,2
4463,9354,52428.94276,10563.3955,2,4,2
4464,1529,52473.64379,335555.5274,2,4,2
4465,3517,52483.81995,82963.48145,2,4,2
4466,2210,52502.00049,298717.0354,2,4,2
4467,4717,52550.47662,24466.47768,2,4,2
4468,2473,52584.26558,117107.328,2,4,2
4469,9250,52589.67982,546.2736754,2,4,2
4470,2628,52592.07735,84532.33183,2,4,2
4471,5118,52635.43216,56694.73051,2,4,2
4472,3298,52650.0948,126676.4009,2,4,2
4473,4617,52679.53949,55011.57823,2,4,2
4474,3606,52695.68329,80191.89611,2,4,2
4475,9154,52713.98498,40416.28045,2,4,2
4476,2846,52725.01079,150555.5365,2,4,2
4477,2839,52747.55864,122730.2517,2,4,2
4478,7286,52748.03201,18651.65668,2,4,2
4479,4857,52781.66042,66283.01797,2,4,2
4480,9039,52829.87156,6645.583782,2,4,2
4481,2989,52849.33259,44612.72829,2,4,2
4482,2491,52867.52387,152730.9333,2,4,2
4483,2652,52882.12196,103892.0256,2,4,2
4484,4681,52898.61893,37201.14517,2,4,2
4485,4259,52914.53444,79233.78871,2,4,2
4486,3019,52924.96902,52346.48869,2,4,2
4487,3853,53094.90391,81870.80004,2,4,2
4488,5644,53130.76797,16482.90828,2,4,2
4489,7340,53170.89749,20116.3445,2,4,2
4490,5721,53206.34731,75967.15972,2,4,2
4491,2389,53236.46706,167930.4246,2,4,2
4492,5440,53330.3937,44841.34915,2,4,2
4493,5665,53340.55308,59962.27328,2,4,2
4494,3770,53346.01822,83405.96515,2,4,2
4495,2437,53361.09156,149690.0987,2,4,2
4496,2807,53365.30882,131892.0858,2,4,2
4497,7199,53393.21382,25210.37893,2,4,2
4498,4292,53396.81296,83812.56249,2,4,2
4499,733,53428.19808,189094.6645,2,4,2
4500,4656,53429.2791,41853.55175,2,4,2
4501,3570,53471.01306,84549.49758,2,4,2
4502,5231,53488.95612,42668.13758,2,4,2
4503,3677,53504.93237,83049.88821,2,4,2
4504,3532,53519.80002,86618.70001,2,4,2
4505,4180,53631.94767,68769.72861,2,4,2
4506,5694,53663.60484,65186.90368,2,4,2
4507,2219,53668.84186,158945.3076,2,4,2
4508,2805,53679.42013,136767.304,2,4,2
4509,2731,53707.21495,123523.0849,2,4,2
4510,7349,53713.80051,22686.56667,2,4,2
4511,4616,53758.62811,1799.86665,2,4,2
4512,3288,53787.00106,138402.4821,2,4,2
4513,4658,53797.93013,60719.33614,2,4,2
4514,3268,53831.68801,108357.8205,2,4,2
4515,7441,53836.17306,23185.33251,2,4,2
4516,7276,53844.73341,14811.77576,2,4,2
4517,4518,53915.56812,62955.07406,2,4,2
4518,5608,53940.01026,32757.756,2,4,2
4519,2586,53942.18004,129932.5476,2,4,2
4520,5335,53984.97062,41357.07313,2,4,2
4521,2998,53987.25736,74593.04597,2,4,2
4522,4723,54027.08842,49124.32557,2,4,2
4523,5327,54041.10045,44572.07456,2,4,2
4524,5373,54126.51581,37318.64459,2,4,2
4525,1494,54133.41688,353032.5685,2,4,2
4526,7333,54135.86518,21425.69753,2,4,2
4527,1807,54170.49173,240669.5518,2,4,2
4528,3293,54190.26151,137244.5362,2,4,2
4529,5258,54200.64494,55525.65949,2,4,2
4530,3818,54207.59239,87650.78941,2,4,2
4531,5189,54235.99546,35515.58877,2,4,2
4532,4209,54250.64725,85979.15175,2,4,2
4533,5090,54312.78583,50840.03055,2,4,2
4534,3382,54358.72497,139696.3723,2,4,2
4535,3325,54362.2463,117965.0459,2,4,2
4536,4802,54378.50702,22999.74789,2,4,2
4537,3585,54405.52809,86545.77723,2,4,2
4538,9226,54428.2538,23182.06942,2,4,2
4539,2196,54442.7829,126070.3308,2,4,2
4540,3351,54472.54546,142210.4896,2,4,2
4541,1327,54473.22073,111090.2456,2,4,2
4542,5601,54487.34284,64956.71553,2,4,2
4543,3304,54510.44432,151093.2456,2,4,2
4544,3404,54527.03501,82152.54762,2,4,2
4545,3059,54561.27854,59690.57771,2,4,2
4546,2760,54566.70236,148198.0089,2,4,2
4547,1462,54575.84952,335447.9814,2,4,2
4548,3773,54583.43899,86544.65067,2,4,2
4549,3315,54612.86677,143024.3704,2,4,2
4550,4800,54629.64878,18856.27883,2,4,2
4551,4069,54639.40018,41439.39779,2,4,2
4552,3295,54657.106,111457.4271,2,4,2
4553,4519,54672.93336,22183.97019,2,4,2
4554,3565,54721.61001,84721.61277,2,4,2
4555,7433,54756.27851,15948.6678,2,4,2
4556,3413,54785.10686,72202.65283,2,4,2
4557,2869,54791.94441,145200.4235,2,4,2
4558,5363,54795.96374,47770.61716,2,4,2
4559,7304,54809.28384,22250.3464,2,4,2
4560,1676,54823.85775,343055.9522,2,4,2
4561,3834,54831.94481,90766.59225,2,4,2
4562,4610,54864.45044,31271.80703,2,4,2
4563,3378,54891.15256,116231.6122,2,4,2
4564,3576,54915.84355,69668.81132,2,4,2
4565,3085,54977.19138,136918.411,2,4,2
4566,2990,54985.43961,160304.8752,2,4,2
4567,2666,54987.0612,22322.8856,2,4,2
4568,3065,55012.1122,60406.93795,2,4,2
4569,2823,55027.93329,133381.536,2,4,2
4570,3440,55032.68361,77727.94973,2,4,2
4571,3202,55034.60644,44955.11554,2,4,2
4572,4690,55064.23006,77310.74621,2,4,2
4573,5415,55143.61331,26439.64972,2,4,2
4574,5542,55149.78282,13592.3934,2,4,2
4575,3300,55213.07987,160078.7405,2,4,2
4576,4654,55217.64178,69542.86813,2,4,2
4577,3704,55285.82295,80334.56821,2,4,2
4578,5611,55290.44054,41895.03719,2,4,2
4579,2563,55330.92699,114509.4777,2,4,2
4580,5234,55349.5821,46421.93398,2,4,2
4581,7393,55355.01222,21540.52336,2,4,2
4582,2775,55370.09523,104039.4493,2,4,2
4583,4779,55383.03124,34484.54806,2,4,2
4584,4028,55385.81255,31514.87447,2,4,2
4585,3071,55398.85074,60089.4447,2,4,2
4586,4602,55420.77551,60170.25464,2,4,2
4587,3075,55461.68633,24116.42291,2,4,2
4588,5429,55471.78501,52227.64108,2,4,2
4589,2748,55484.69135,138211.7682,2,4,2
4590,2499,55487.96596,129931.2945,2,4,2
4591,4818,55493.43809,60434.97607,2,4,2
4592,7208,55510.08041,16374.7916,2,4,2
4593,2455,55536.62468,120406.0589,2,4,2
4594,4763,55581.94469,81075.7272,2,4,2
4595,2841,55601.77846,124889.1237,2,4,2
4596,3403,55659.01347,78423.93633,2,4,2
4597,5416,55661.7317,27684.24771,2,4,2
4598,965,55687.0388,238959.7017,2,4,2
4599,464,55691.71114,257618.4515,2,4,2
4600,7488,55733.09014,14718.50971,2,4,2
4601,2099,55746.47397,247327.2468,2,4,2
4602,5169,55762.59426,45475.23408,2,4,2
4603,7494,55765.83675,18812.38809,2,4,2
4604,3433,55782.50674,86982.01459,2,4,2
4605,2533,55827.18455,143148.8827,2,4,2
4606,7489,55855.65911,18083.28226,2,4,2
4607,5052,55884.8714,83152.02348,2,4,2
4608,4673,55886.11465,23032.63987,2,4,2
4609,5248,55934.2869,69903.66786,2,4,2
4610,1883,55950.16399,291028.941,2,4,2
4611,2144,55958.01043,148433.0311,2,4,2
4612,4281,55974.99886,80941.27213,2,4,2
4613,3457,55981.15434,86557.95026,2,4,2
4614,4766,56022.08962,70275.14302,2,4,2
4615,3164,56054.42579,158175.6061,2,4,2
4616,1158,56074.21335,29441.79974,2,4,2
4617,2648,56075.96417,31194.05292,2,4,2
4618,2651,56137.7499,20506.8582,2,4,2
4619,2127,56166.88763,196443.353,2,4,2
4620,2423,56208.75917,129814.8411,2,4,2
4621,4708,56220.28327,435.1184739,2,4,2
4622,5496,56272.09875,58299.79977,2,4,2
4623,7310,56284.5525,16790.40449,2,4,2
4624,5206,56306.28158,23664.56852,2,4,2
4625,5173,56331.53011,31949.16422,2,4,2
4626,4020,56378.08516,27828.00289,2,4,2
4627,3667,56412.57291,78986.32452,2,4,2
4628,2757,56459.32955,126624.3452,2,4,2
4629,4315,56479.62377,84248.599,2,4,2
4630,7222,56499.43713,14258.32293,2,4,2
4631,7405,56541.05913,16731.47798,2,4,2
4632,3153,56551.86825,145477.4786,2,4,2
4633,2907,56571.48211,153536.3684,2,4,2
4634,3723,56594.22498,77812.32546,2,4,2
4635,5214,56603.09944,57137.02359,2,4,2
4636,2301,56605.04376,236029.0743,2,4,2
4637,3042,56623.5135,31730.67467,2,4,2
4638,4170,56629.08394,79788.52029,2,4,2
4639,5451,56632.24867,48808.96775,2,4,2
4640,3228,56672.60276,96598.04298,2,4,2
4641,5084,56683.80345,38609.67702,2,4,2
4642,4661,56749.21785,72484.97245,2,4,2
4643,3204,56752.65821,87667.33197,2,4,2
4644,7389,56759.62886,19126.94239,2,4,2
4645,2831,56869.27056,151069.5491,2,4,2
4646,9387,56873.78136,14565.81088,2,4,2
4647,3448,56874.09565,84035.83192,2,4,2
4648,2630,56880.55128,59852.2416,2,4,2
4649,5305,56908.08871,65522.56266,2,4,2
4650,1314,56908.24932,67860.8206,2,4,2
4651,4660,56913.76393,98493.23789,2,4,2
4652,5448,56923.99247,39574.04516,2,4,2
4653,5607,56950.75738,45997.4854,2,4,2
4654,1934,57062.88784,310067.8303,2,4,2
4655,9194,57154.153,19634.14855,2,4,2
4656,5574,57165.19356,46266.20607,2,4,2
4657,2629,57176.18868,107847.2916,2,4,2
4658,2111,57216.56583,154579.0952,2,4,2
4659,3163,57238.92728,131696.4783,2,4,2
4660,4083,57243.53293,36430.89636,2,4,2
4661,3438,57244.7562,86681.49667,2,4,2
4662,3490,57293.57162,79251.78605,2,4,2
4663,3592,57305.25216,86805.35377,2,4,2
4664,4282,57306.10359,83108.78573,2,4,2
4665,2867,57339.50366,124337.8131,2,4,2
4666,7250,57340.72456,12997.88691,2,4,2
4667,7339,57344.39099,17657.53452,2,4,2
4668,3429,57395.15265,81565.28438,2,4,2
4669,2570,57400.79663,122204.6423,2,4,2
4670,9393,57416.12002,17046.67973,2,4,2
4671,2633,57430.14001,53941.89263,2,4,2
4672,4251,57431.19793,85724.69142,2,4,2
4673,1627,57440.86105,329203.6023,2,4,2
4674,5482,57467.81428,26093.18904,2,4,2
4675,2520,57473.51444,154807.8059,2,4,2
4676,5300,57500.28694,38929.6872,2,4,2
4677,5170,57555.27612,62419.34435,2,4,2
4678,1671,57613.8341,319169.8337,2,4,2
4679,2732,57618.06239,165244.6773,2,4,2
4680,731,57625.10267,142570.7235,2,4,2
4681,5572,57641.8814,67189.81255,2,4,2
4682,2438,57667.91378,142018.385,2,4,2
4683,7383,57693.32645,20468.66708,2,4,2
4684,9225,57705.36056,8909.628845,2,4,2
4685,2897,57736.30602,127066.3659,2,4,2
4686,7232,57748.2504,21153.55805,2,4,2
4687,7476,57759.84269,16515.84522,2,4,2
4688,5474,57769.55093,75087.47912,2,4,2
4689,2544,57776.23094,152606.1402,2,4,2
4690,5350,57801.35725,68392.9856,2,4,2
4691,3789,57803.73061,80752.28482,2,4,2
4692,5533,57851.1635,72862.27827,2,4,2
4693,4567,57854.16416,48985.22404,2,4,2
4694,7520,57912.36304,17933.76358,2,4,2
4695,4753,57948.01129,54750.47617,2,4,2
4696,2832,57961.5003,123239.4608,2,4,2
4697,3611,58005.26845,80423.39771,2,4,2
4698,4088,58058.61218,22759.55955,2,4,2
4699,4799,58067.59204,74064.52256,2,4,2
4700,4688,58082.80331,44429.27014,2,4,2
4701,1116,58176.11187,17632.53097,2,4,2
4702,5343,58176.38863,22055.93203,2,4,2
4703,4511,58194.0404,80217.53331,2,4,2
4704,2959,58230.04963,151328.3985,2,4,2
4705,3927,58232.16954,75577.60415,2,4,2
4706,2672,58246.09558,7465.474043,2,4,2
4707,4985,58259.67402,63650.14798,2,4,2
4708,3799,58276.57551,78464.87479,2,4,2
4709,4222,58289.27383,77220.67788,2,4,2
4710,4521,58341.81932,35693.76452,2,4,2
4711,2608,58369.49016,68628.0264,2,4,2
4712,2612,58449.41908,51961.19477,2,4,2
4713,2564,58457.06333,130399.7323,2,4,2
4714,2868,58463.48936,120690.8758,2,4,2
4715,2304,58463.95735,518492.0409,2,4,2
4716,4797,58464.12019,67415.4016,2,4,2
4717,4959,58471.36347,48061.39517,2,4,2
4718,3052,58477.11172,63792.49771,2,4,2
4719,9112,58516.94743,19494.24809,2,4,2
4720,4300,58537.34249,76586.19568,2,4,2
4721,3350,58539.7072,136609.2483,2,4,2
4722,2635,58543.31204,23936.74001,2,4,2
4723,4297,58566.13625,85941.14058,2,4,2
4724,2674,58630.69959,96426.71197,2,4,2
4725,7442,58650.52358,15592.96881,2,4,2
4726,2009,58661.58152,117807.2798,2,4,2
